frame,time_sec,slot_id,track_id,img_foot_x,img_foot_y,court_x_m,court_y_m
2732,91.067,0,1,831,825,2.328,9.619
2732,91.067,1,5,984,467,3.332,1.339
2733,91.1,0,1,835,831,2.355,9.725
2733,91.1,1,5,987,467,3.356,1.339
2734,91.133,0,1,848,834,2.436,9.777
2734,91.133,1,5,987,467,3.356,1.339
2735,91.167,0,1,851,834,2.454,9.778
2735,91.167,1,5,989,506,3.362,2.483
2736,91.2,0,1,859,847,2.508,10.003
2736,91.2,1,5,991,506,3.377,2.483
2737,91.233,0,1,859,847,2.508,10.003
2737,91.233,1,5,991,506,3.377,2.483
2738,91.267,0,1,867,854,2.559,10.123
2738,91.267,1,5,992,506,3.385,2.483
2739,91.3,0,1,874,862,2.603,10.258
2739,91.3,1,5,1011,504,3.534,2.427
2740,91.333,0,1,879,880,2.638,10.558
2740,91.333,1,5,1020,502,3.605,2.37
2741,91.367,0,1,877,884,2.627,10.624
2741,91.367,1,5,1022,501,3.621,2.342
2742,91.4,0,1,880,884,2.645,10.624
2742,91.4,1,5,1022,501,3.621,2.342
2743,91.433,0,1,882,887,2.658,10.673
2743,91.433,1,5,1026,499,3.653,2.284
2744,91.467,0,1,885,882,2.674,10.591
2744,91.467,1,5,1034,495,3.718,2.17
2745,91.5,0,1,887,882,2.686,10.591
2745,91.5,1,5,1036,491,3.736,2.054
2746,91.533,0,1,893,882,2.722,10.591
2746,91.533,1,5,1035,486,3.731,1.908
2747,91.567,0,1,893,882,2.722,10.591
2747,91.567,1,5,1035,486,3.731,1.908
2748,91.6,0,1,895,886,2.734,10.657
2748,91.6,1,5,1037,484,3.748,1.849
2749,91.633,0,1,899,884,2.758,10.624
2749,91.633,1,5,1038,473,3.763,1.522
2750,91.667,0,1,902,881,2.775,10.575
2750,91.667,1,5,1037,472,3.755,1.492
2751,91.7,0,1,906,881,2.798,10.575
2751,91.7,1,5,1036,475,3.745,1.582
2752,91.733,0,1,906,881,2.798,10.575
2752,91.733,1,5,1036,474,3.746,1.552
2753,91.767,0,1,907,876,2.804,10.493
2753,91.767,1,5,1036,474,3.746,1.552
2754,91.8,0,1,914,881,2.846,10.575
2754,91.8,1,5,1035,472,3.739,1.492
2755,91.833,0,1,916,905,2.861,10.964
2755,91.833,1,5,1036,472,3.747,1.492
2756,91.867,0,1,918,915,2.874,11.122
2756,91.867,1,5,1036,472,3.747,1.492
2757,91.9,0,1,918,915,2.874,11.122
2757,91.9,1,5,1036,472,3.747,1.492
2758,91.933,0,1,922,917,2.897,11.154
2758,91.933,1,5,1034,472,3.731,1.492
2759,91.967,0,1,919,928,2.881,11.325
2759,91.967,1,5,1033,472,3.723,1.492
2760,92.0,0,1,919,926,2.881,11.294
2760,92.0,1,5,1032,472,3.715,1.492
2761,92.033,0,1,918,925,2.875,11.279
2761,92.033,1,5,1030,472,3.699,1.492
2762,92.067,0,1,918,925,2.875,11.279
2762,92.067,1,5,1030,472,3.699,1.492
2763,92.1,0,1,914,924,2.852,11.263
2763,92.1,1,5,1035,472,3.739,1.492
2764,92.133,0,1,888,905,2.697,10.963
2764,92.133,1,5,1035,471,3.74,1.462
2765,92.167,0,1,874,905,2.616,10.963
2765,92.167,1,5,1033,471,3.724,1.462
2766,92.2,0,1,859,905,2.528,10.962
2766,92.2,1,5,1029,471,3.692,1.462
2767,92.233,0,1,859,905,2.528,10.962
2767,92.233,1,5,1029,471,3.692,1.462
2768,92.267,0,1,850,905,2.476,10.962
2768,92.267,1,5,1021,471,3.627,1.461
2769,92.3,0,1,831,905,2.365,10.962
2769,92.3,1,5,1016,490,3.579,2.024
2770,92.333,0,1,822,905,2.312,10.961
2770,92.333,1,5,1011,490,3.539,2.024
2771,92.367,0,1,805,904,2.212,10.945
2771,92.367,1,5,1003,490,3.476,2.023
2772,92.4,0,1,806,904,2.218,10.945
2772,92.4,1,5,1003,490,3.476,2.023
2773,92.433,0,1,794,906,2.149,10.977
2773,92.433,1,5,999,490,3.445,2.023
2774,92.467,0,1,783,904,2.084,10.944
2774,92.467,1,5,999,493,3.444,2.11
2775,92.5,0,1,773,900,2.023,10.88
2775,92.5,1,5,998,497,3.435,2.226
2776,92.533,0,1,763,895,1.961,10.799
2776,92.533,1,5,996,457,3.431,1.034
2777,92.567,0,1,763,895,1.961,10.799
2777,92.567,1,5,996,457,3.431,1.034
2778,92.6,0,1,760,879,1.932,10.538
2778,92.6,1,5,993,461,3.406,1.156
2779,92.633,0,1,760,870,1.925,10.389
2779,92.633,1,5,989,504,3.362,2.426
2780,92.667,0,1,758,862,1.907,10.255
2780,92.667,1,5,986,461,3.349,1.156
2781,92.7,0,1,754,849,1.873,10.034
2781,92.7,1,5,981,461,3.309,1.156
2782,92.733,0,1,754,849,1.873,10.034
2782,92.733,1,5,982,461,3.317,1.156
2783,92.767,0,1,764,839,1.927,9.862
2783,92.767,1,5,979,462,3.292,1.187
2784,92.8,0,1,752,830,1.846,9.705
2784,92.8,1,5,971,523,3.219,2.957
2785,92.833,0,1,755,813,1.851,9.403
2785,92.833,1,5,966,523,3.181,2.957
2786,92.867,0,1,765,805,1.907,9.259
2786,92.867,1,5,968,523,3.196,2.957
2787,92.9,0,1,766,805,1.913,9.259
2787,92.9,1,5,968,523,3.196,2.957
2788,92.933,0,1,781,821,2.018,9.547
2788,92.933,1,5,969,523,3.204,2.957
2789,92.967,0,1,780,823,2.013,9.582
2789,92.967,1,5,971,523,3.219,2.957
2790,93.0,0,1,784,824,2.038,9.6
2790,93.0,1,5,972,522,3.227,2.93
2791,93.033,0,1,785,826,2.046,9.635
2791,93.033,1,5,987,475,3.354,1.58
2792,93.067,0,1,785,826,2.046,9.635
2792,93.067,1,5,987,475,3.354,1.58
2793,93.1,0,1,794,827,2.102,9.653
2793,93.1,1,5,988,507,3.354,2.511
2794,93.133,0,1,798,828,2.127,9.671
2794,93.133,1,5,984,514,3.321,2.708
2795,93.167,0,1,803,824,2.155,9.6
2795,93.167,1,5,993,508,3.392,2.539
2796,93.2,0,1,810,825,2.199,9.618
2796,93.2,1,5,998,507,3.431,2.511
2797,93.233,0,1,810,825,2.199,9.618
2797,93.233,1,5,998,507,3.431,2.511
2798,93.267,0,1,815,825,2.229,9.618
2798,93.267,1,5,1003,507,3.47,2.512
2799,93.3,0,1,826,825,2.297,9.619
2799,93.3,1,5,1010,507,3.525,2.512
2800,93.333,0,1,830,825,2.322,9.619
2800,93.333,1,5,1014,507,3.556,2.512
2801,93.367,0,1,835,826,2.353,9.637
2801,93.367,1,5,1020,469,3.62,1.401
2802,93.4,0,1,835,826,2.353,9.637
2802,93.4,1,5,1020,469,3.62,1.401
2803,93.433,0,1,837,829,2.366,9.69
2803,93.433,1,5,1027,470,3.676,1.431
2804,93.467,0,1,840,832,2.386,9.742
2804,93.467,1,5,1034,469,3.733,1.402
2805,93.5,0,1,846,841,2.427,9.899
2805,93.5,1,5,1042,506,3.774,2.485
2806,93.533,0,1,855,850,2.485,10.054
2806,93.533,1,5,1046,508,3.804,2.542
2807,93.567,0,1,855,850,2.485,10.054
2807,93.567,1,5,1046,508,3.804,2.542
2808,93.6,0,1,864,858,2.542,10.191
2808,93.6,1,5,1051,508,3.843,2.542
2809,93.633,0,1,877,871,2.624,10.409
2809,93.633,1,5,1059,506,3.907,2.485
2810,93.667,0,1,878,877,2.631,10.509
2810,93.667,1,5,1068,503,3.979,2.4
2811,93.7,0,1,879,874,2.637,10.459
2811,93.7,1,5,1080,498,4.077,2.258
2812,93.733,0,1,879,874,2.637,10.459
2812,93.733,1,5,1080,498,4.077,2.258
2813,93.767,0,1,888,874,2.69,10.459
2813,93.767,1,5,1091,488,4.173,1.968
2814,93.8,0,1,904,869,2.784,10.376
2814,93.8,1,5,1102,468,4.28,1.374
2815,93.833,0,1,908,877,2.81,10.509
2815,93.833,1,5,1106,467,4.313,1.344
2816,93.867,0,1,913,887,2.841,10.674
2816,93.867,1,5,1107,462,4.327,1.192
2817,93.9,0,1,913,887,2.841,10.674
2817,93.9,1,5,1107,462,4.327,1.192
2818,93.933,0,1,918,895,2.871,10.803
2818,93.933,1,5,1111,455,4.367,0.977
2819,93.967,0,1,930,904,2.942,10.948
2819,93.967,1,5,1131,459,4.525,1.101
2820,94.0,0,1,944,905,3.024,10.965
2820,94.0,1,5,1114,463,4.382,1.223
2821,94.033,0,1,957,912,3.1,11.076
2821,94.033,1,5,1123,463,4.455,1.223
2822,94.067,0,1,957,912,3.1,11.076
2822,94.067,1,5,1123,463,4.455,1.223
2823,94.1,0,1,969,911,3.17,11.06
2823,94.1,1,5,1126,463,4.479,1.223
2824,94.133,0,1,979,911,3.228,11.061
2824,94.133,1,5,1127,466,4.484,1.315
2825,94.167,0,1,989,923,3.284,11.249
2825,94.167,1,5,1129,468,4.497,1.375
2826,94.2,0,1,999,927,3.341,11.312
2826,94.2,1,5,1128,470,4.487,1.436
2827,94.233,0,1,999,927,3.341,11.312
2827,94.233,1,5,1128,470,4.487,1.436
2828,94.267,0,1,1014,941,3.425,11.527
2828,94.267,1,5,1127,472,4.476,1.496
2829,94.3,0,1,1031,940,3.522,11.513
2829,94.3,1,5,1129,474,4.49,1.556
2830,94.333,0,1,1031,940,3.522,11.513
2830,94.333,1,5,1133,474,4.522,1.556
2831,94.367,0,1,1031,940,3.522,11.513
2831,94.367,1,5,1134,473,4.531,1.526
2832,94.4,0,1,1031,940,3.522,11.513
2832,94.4,1,5,1134,473,4.531,1.526
2833,94.433,0,1,1031,940,3.522,11.513
2833,94.433,1,5,1135,462,4.553,1.193
2834,94.467,0,1,1031,940,3.522,11.513
2834,94.467,1,5,1136,462,4.561,1.193
2835,94.5,0,1,1031,940,3.522,11.513
2835,94.5,1,5,1136,491,4.524,2.058
2836,94.533,0,1,1081,941,3.807,11.529
2836,94.533,1,5,1132,491,4.493,2.058
2837,94.567,0,1,1080,941,3.801,11.529
2837,94.567,1,5,1133,491,4.501,2.058
2838,94.6,0,1,1070,941,3.744,11.529
2838,94.6,1,5,1130,491,4.477,2.058
2839,94.633,0,1,1070,940,3.745,11.514
2839,94.633,1,5,1134,491,4.509,2.058
2840,94.667,0,1,1084,944,3.823,11.575
2840,94.667,1,5,1138,518,4.507,2.825
2841,94.7,0,1,1085,935,3.833,11.437
2841,94.7,1,5,1144,527,4.542,3.074
2842,94.733,0,1,1085,935,3.833,11.437
2842,94.733,1,5,1144,527,4.542,3.074
2843,94.767,0,1,1098,939,3.905,11.499
2843,94.767,1,5,1145,535,4.54,3.292
2844,94.8,0,1,1106,943,3.949,11.56
2844,94.8,1,5,1148,536,4.562,3.319
2845,94.833,0,1,1111,944,3.976,11.576
2845,94.833,1,5,1152,536,4.592,3.319
2846,94.867,0,1,1114,944,3.994,11.576
2846,94.867,1,5,1153,538,4.597,3.373
2847,94.9,0,1,1114,944,3.994,11.576
2847,94.9,1,5,1153,538,4.597,3.373
2848,94.933,0,1,1114,943,3.994,11.56
2848,94.933,1,5,1155,548,4.6,3.64
2849,94.967,0,1,1114,941,3.995,11.53
2849,94.967,1,5,1156,558,4.595,3.902
2850,95.0,0,1,1112,938,3.986,11.484
2850,95.0,1,5,1156,569,4.582,4.186
2851,95.033,0,1,1104,935,3.941,11.438
2851,95.033,1,5,1155,574,4.568,4.314
2852,95.067,0,1,1104,935,3.941,11.438
2852,95.067,1,5,1155,574,4.568,4.314
2853,95.1,0,1,1092,934,3.873,11.422
2853,95.1,1,5,1157,585,4.57,4.59
2854,95.133,0,1,1084,927,3.831,11.314
2854,95.133,1,5,1155,589,4.551,4.69
2855,95.167,0,1,1077,926,3.791,11.298
2855,95.167,1,5,1155,589,4.551,4.69
2856,95.2,0,1,1064,925,3.716,11.282
2856,95.2,1,5,1154,589,4.543,4.69
2857,95.233,0,1,1064,925,3.716,11.282
2857,95.233,1,5,1154,589,4.543,4.69
2858,95.267,0,1,1053,922,3.654,11.235
2858,95.267,1,5,1153,589,4.536,4.69
2859,95.3,0,1,1039,923,3.573,11.251
2859,95.3,1,5,1176,590,4.702,4.715
2860,95.333,0,1,1042,930,3.588,11.359
2860,95.333,1,5,1154,590,4.542,4.715
2861,95.367,0,1,1042,925,3.59,11.282
2861,95.367,1,5,1153,590,4.535,4.714
2862,95.4,0,1,1042,925,3.59,11.282
2862,95.4,1,5,1153,590,4.535,4.714
2863,95.433,0,1,1042,914,3.593,11.11
2863,95.433,1,5,1147,591,4.49,4.739
2864,95.467,0,1,1021,913,3.472,11.093
2864,95.467,1,5,1139,590,4.433,4.714
2865,95.5,0,1,1027,919,3.505,11.188
2865,95.5,1,5,1137,582,4.427,4.515
2866,95.533,0,1,1032,921,3.533,11.219
2866,95.533,1,5,1126,578,4.351,4.414
2867,95.567,0,1,1033,921,3.539,11.219
2867,95.567,1,5,1126,578,4.351,4.414
2868,95.6,0,1,1043,923,3.596,11.251
2868,95.6,1,5,1113,578,4.255,4.413
2869,95.633,0,1,1068,931,3.737,11.375
2869,95.633,1,5,1107,576,4.213,4.362
2870,95.667,0,1,1086,939,3.836,11.499
2870,95.667,1,5,1103,574,4.185,4.312
2871,95.7,0,1,1087,943,3.84,11.56
2871,95.7,1,5,1098,558,4.162,3.9
2872,95.733,0,1,1087,943,3.84,11.56
2872,95.733,1,5,1098,558,4.162,3.9
2873,95.767,0,1,1079,950,3.792,11.665
2873,95.767,1,5,1085,543,4.078,3.504
2874,95.8,0,1,1092,949,3.866,11.651
2874,95.8,1,5,1078,536,4.03,3.316
2875,95.833,0,1,1098,949,3.9,11.651
2875,95.833,1,5,1070,534,3.971,3.262
2876,95.867,0,1,1100,950,3.911,11.666
2876,95.867,1,5,1063,534,3.918,3.261
2877,95.9,0,1,1100,950,3.911,11.666
2877,95.9,1,5,1063,534,3.918,3.261
2878,95.933,0,1,1098,946,3.901,11.606
2878,95.933,1,5,1053,534,3.842,3.261
2879,95.967,0,1,1115,963,3.988,11.861
2879,95.967,1,5,1044,534,3.773,3.261
2880,96.0,0,1,1083,945,3.817,11.59
2880,96.0,1,5,1053,534,3.842,3.261
2881,96.033,0,1,1083,945,3.817,11.59
2881,96.033,1,5,994,470,3.411,1.43
2882,96.067,0,1,1083,945,3.817,11.59
2882,96.067,1,5,994,470,3.411,1.43
2883,96.1,0,1,1081,944,3.806,11.575
2883,96.1,1,5,954,475,3.09,1.578
2884,96.133,0,1,1072,943,3.755,11.559
2884,96.133,1,5,969,527,3.204,3.067
2885,96.167,0,1,1059,943,3.681,11.559
2885,96.167,1,5,969,526,3.204,3.04
2886,96.2,0,1,1047,944,3.612,11.574
2886,96.2,1,5,969,526,3.204,3.04
2887,96.233,0,1,1046,944,3.606,11.574
2887,96.233,1,5,969,526,3.204,3.04
2888,96.267,0,1,1039,948,3.565,11.634
2888,96.267,1,5,921,530,2.837,3.147
2889,96.3,0,1,1036,965,3.543,11.888
2889,96.3,1,5,957,531,3.112,3.176
2890,96.333,0,1,1033,963,3.527,11.859
2890,96.333,1,5,904,533,2.708,3.228
2891,96.367,0,1,1030,963,3.51,11.859
2891,96.367,1,5,933,493,2.924,2.108
2892,96.4,0,1,1030,963,3.51,11.859
2892,96.4,1,5,933,493,2.924,2.108
2893,96.433,0,1,1028,962,3.499,11.844
2893,96.433,1,5,911,536,2.762,3.31
2894,96.467,0,1,1028,942,3.504,11.543
2894,96.467,1,5,923,480,2.843,1.726
2895,96.5,0,1,1005,922,3.377,11.234
2895,96.5,1,5,895,535,2.64,3.282
2896,96.533,0,1,986,922,3.267,11.234
2896,96.533,1,5,885,535,2.564,3.282
2897,96.567,0,1,986,922,3.267,11.234
2897,96.567,1,5,885,535,2.564,3.282
2898,96.6,0,1,963,922,3.134,11.233
2898,96.6,1,5,875,535,2.488,3.281
2899,96.633,0,1,937,922,2.984,11.232
2899,96.633,1,5,875,534,2.488,3.254
2900,96.667,0,1,911,922,2.834,11.232
2900,96.667,1,5,862,535,2.389,3.281
2901,96.7,0,1,866,922,2.574,11.231
2901,96.7,1,5,858,533,2.358,3.226
2902,96.733,0,1,866,922,2.574,11.231
2902,96.733,1,5,858,533,2.358,3.226
2903,96.767,0,1,853,922,2.499,11.23
2903,96.767,1,5,858,534,2.358,3.254
2904,96.8,0,1,832,919,2.377,11.183
2904,96.8,1,5,859,533,2.365,3.226
2905,96.833,0,1,817,911,2.286,11.057
2905,96.833,1,5,858,532,2.357,3.199
2906,96.867,0,1,817,911,2.286,11.057
2906,96.867,1,5,858,532,2.357,3.199
2907,96.9,0,1,802,901,2.193,10.897
2907,96.9,1,5,858,533,2.358,3.226
2908,96.933,0,1,772,889,2.01,10.702
2908,96.933,1,5,869,533,2.441,3.227
2909,96.967,0,1,764,882,1.958,10.588
2909,96.967,1,5,871,533,2.457,3.227
2910,97.0,0,1,761,875,1.935,10.472
2910,97.0,1,5,877,536,2.504,3.308
2911,97.033,0,1,761,875,1.935,10.472
2911,97.033,1,5,877,536,2.504,3.308
2912,97.067,0,1,745,872,1.837,10.422
2912,97.067,1,5,879,532,2.517,3.2
2913,97.1,0,1,751,861,1.865,10.238
2913,97.1,1,5,880,533,2.525,3.227
2914,97.133,0,1,738,854,1.781,10.119
2914,97.133,1,5,880,534,2.526,3.254
2915,97.167,0,1,742,849,1.801,10.034
2915,97.167,1,5,872,536,2.466,3.308
2916,97.2,0,1,742,849,1.801,10.034
2916,97.2,1,5,872,536,2.466,3.308
2917,97.233,0,1,738,842,1.771,9.913
2917,97.233,1,5,882,536,2.542,3.309
2918,97.267,0,1,737,835,1.759,9.792
2918,97.267,1,5,888,536,2.587,3.309
2919,97.3,0,1,737,825,1.75,9.616
2919,97.3,1,5,890,536,2.602,3.309
2920,97.333,0,1,733,812,1.714,9.384
2920,97.333,1,5,889,536,2.595,3.309
2921,97.367,0,1,733,812,1.714,9.384
2921,97.367,1,5,889,536,2.595,3.309
2922,97.4,0,1,725,812,1.664,9.384
2922,97.4,1,5,889,536,2.595,3.309
2923,97.433,0,1,729,812,1.689,9.384
2923,97.433,1,5,893,536,2.625,3.309
2924,97.467,0,1,735,812,1.726,9.384
2924,97.467,1,5,895,536,2.64,3.309
2925,97.5,0,1,745,812,1.788,9.385
2925,97.5,1,5,901,536,2.686,3.309
2926,97.533,0,1,745,812,1.788,9.385
2926,97.533,1,5,901,531,2.684,3.174
2927,97.567,0,1,751,828,1.839,9.67
2927,97.567,1,5,911,528,2.76,3.092
2928,97.6,0,1,753,829,1.852,9.687
2928,97.6,1,5,919,524,2.82,2.983
2929,97.633,0,1,759,825,1.885,9.617
2929,97.633,1,5,928,522,2.889,2.928
2930,97.667,0,1,760,827,1.893,9.652
2930,97.667,1,5,949,521,3.05,2.901
2931,97.7,0,1,760,827,1.893,9.652
2931,97.7,1,5,949,521,3.05,2.901
2932,97.733,0,1,772,828,1.967,9.67
2932,97.733,1,5,974,474,3.25,1.549
2933,97.767,0,1,776,828,1.992,9.67
2933,97.767,1,5,987,519,3.343,2.847
2934,97.8,0,1,781,828,2.023,9.67
2934,97.8,1,5,990,469,3.379,1.4
2935,97.833,0,1,784,832,2.044,9.741
2935,97.833,1,5,1014,469,3.572,1.401
2936,97.867,0,1,784,832,2.044,9.741
2936,97.867,1,5,1014,469,3.572,1.401
2937,97.9,0,1,790,837,2.084,9.828
2937,97.9,1,5,1020,469,3.62,1.401
2938,97.933,0,1,797,843,2.13,9.932
2938,97.933,1,5,1009,488,3.524,1.965
2939,97.967,0,1,807,847,2.193,10.001
2939,97.967,1,5,1020,488,3.611,1.966
2940,98.0,0,1,813,856,2.234,10.155
2940,98.0,1,5,1050,512,3.833,2.654
2941,98.033,0,1,813,856,2.234,10.155
2941,98.033,1,5,1050,512,3.833,2.654
2942,98.067,0,1,820,861,2.279,10.24
2942,98.067,1,5,1066,510,3.958,2.599
2943,98.1,0,1,819,865,2.275,10.307
2943,98.1,1,5,1075,504,4.033,2.429
2944,98.133,0,1,828,865,2.329,10.307
2944,98.133,1,5,1095,462,4.23,1.191
2945,98.167,0,1,838,860,2.386,10.224
2945,98.167,1,5,1082,488,4.101,1.968
2946,98.2,0,1,838,860,2.386,10.224
2946,98.2,1,5,1082,488,4.101,1.968
2947,98.233,0,1,852,865,2.472,10.308
2947,98.233,1,5,1089,487,4.158,1.939
2948,98.267,0,1,861,863,2.526,10.275
2948,98.267,1,5,1097,464,4.244,1.253
2949,98.3,0,1,866,854,2.553,10.123
2949,98.3,1,5,1106,459,4.322,1.1
2950,98.333,0,1,874,855,2.601,10.14
2950,98.333,1,5,1116,467,4.394,1.344
2951,98.367,0,1,875,855,2.607,10.14
2951,98.367,1,5,1116,467,4.394,1.344
2952,98.4,0,1,880,860,2.639,10.225
2952,98.4,1,5,1121,471,4.429,1.465
2953,98.433,0,1,893,869,2.719,10.376
2953,98.433,1,5,1126,472,4.468,1.496
2954,98.467,0,1,904,876,2.786,10.493
2954,98.467,1,5,1134,472,4.532,1.496
2955,98.5,0,1,914,892,2.847,10.755
2955,98.5,1,5,1148,472,4.645,1.497
2956,98.533,0,1,914,892,2.847,10.755
2956,98.533,1,5,1148,472,4.645,1.497
2957,98.567,0,1,942,900,3.012,10.885
2957,98.567,1,5,1167,472,4.797,1.497
2958,98.6,0,1,954,910,3.083,11.044
2958,98.6,1,5,1160,472,4.741,1.497
2959,98.633,0,1,963,920,3.134,11.202
2959,98.633,1,5,1157,474,4.714,1.557
2960,98.667,0,1,984,920,3.256,11.202
2960,98.667,1,5,1158,474,4.722,1.557
2961,98.7,0,1,984,920,3.256,11.202
2961,98.7,1,5,1158,474,4.722,1.557
2962,98.733,0,1,991,920,3.296,11.203
2962,98.733,1,5,1157,475,4.712,1.587
2963,98.767,0,1,998,920,3.337,11.203
2963,98.767,1,5,1157,475,4.712,1.587
2964,98.8,0,1,1006,920,3.383,11.203
2964,98.8,1,5,1156,476,4.703,1.617
2965,98.833,0,1,1015,920,3.435,11.203
2965,98.833,1,5,1156,476,4.703,1.617
2966,98.867,0,1,1015,920,3.435,11.203
2966,98.867,1,5,1156,476,4.703,1.617
2967,98.9,0,1,1022,919,3.476,11.188
2967,98.9,1,5,1154,476,4.687,1.617
2968,98.933,0,1,1030,929,3.519,11.344
2968,98.933,1,5,1153,476,4.679,1.617
2969,98.967,0,1,1037,937,3.557,11.467
2969,98.967,1,5,1155,476,4.695,1.617
2970,99.0,0,1,1044,943,3.595,11.559
2970,99.0,1,5,1159,472,4.733,1.497
2971,99.033,0,1,1044,943,3.595,11.559
2971,99.033,1,5,1159,472,4.733,1.497
2972,99.067,0,1,1048,968,3.61,11.933
2972,99.067,1,5,1159,472,4.733,1.497
2973,99.1,0,1,1026,975,3.484,12.035
2973,99.1,1,5,1156,472,4.709,1.497
2974,99.133,0,1,1028,994,3.491,12.31
2974,99.133,1,5,1153,472,4.685,1.497
2975,99.167,0,1,1028,1006,3.488,12.48
2975,99.167,1,5,1149,472,4.653,1.497
2976,99.2,0,1,1029,1006,3.493,12.48
2976,99.2,1,5,1149,472,4.653,1.497
2977,99.233,0,1,1032,1016,3.507,12.621
2977,99.233,1,5,1141,468,4.594,1.376
2978,99.267,0,1,1038,1016,3.54,12.621
2978,99.267,1,5,1128,469,4.488,1.406
2979,99.3,0,1,1044,1018,3.572,12.649
2979,99.3,1,5,1117,468,4.401,1.375
2980,99.333,0,1,1051,1017,3.61,12.635
2980,99.333,1,5,1104,494,4.269,2.143
2981,99.367,0,1,1051,1017,3.61,12.635
2981,99.367,1,5,1104,494,4.269,2.143
2982,99.4,0,1,1058,1018,3.648,12.649
2982,99.4,1,5,1100,503,4.229,2.402
2983,99.433,0,1,1058,1018,3.648,12.649
2983,99.433,1,5,1093,511,4.167,2.628
2984,99.467,0,1,1059,1017,3.654,12.635
2984,99.467,1,5,1088,513,4.126,2.684
2985,99.5,0,1,1059,1014,3.655,12.593
2985,99.5,1,5,1084,490,4.115,2.027
2986,99.533,0,1,1059,1014,3.655,12.593
2986,99.533,1,5,1083,490,4.108,2.026
2987,99.567,0,1,1060,1008,3.662,12.509
2987,99.567,1,5,1078,467,4.088,1.343
2988,99.6,0,1,1067,1012,3.699,12.566
2988,99.6,1,5,1072,481,4.028,1.762
2989,99.633,0,1,1067,1011,3.7,12.552
2989,99.633,1,5,1068,466,4.008,1.312
2990,99.667,0,1,1098,1016,3.867,12.622
2990,99.667,1,5,1059,466,3.936,1.312
2991,99.7,0,1,1098,1016,3.867,12.622
2991,99.7,1,5,1059,466,3.936,1.312
2992,99.733,0,1,1110,1024,3.928,12.733
2992,99.733,1,5,1053,465,3.888,1.281
2993,99.767,0,1,1121,1043,3.978,12.993
2993,99.767,1,5,1050,465,3.864,1.281
2994,99.8,0,1,1132,1059,4.028,13.207
2994,99.8,1,5,1044,465,3.816,1.281
2995,99.833,0,1,1133,1070,4.027,13.352
2995,99.833,1,5,1039,468,3.774,1.372
2996,99.867,0,1,1134,1070,4.033,13.352
2996,99.867,1,5,1039,468,3.774,1.372
2997,99.9,0,1,1124,1071,3.979,13.365
2997,99.9,1,5,1033,469,3.725,1.402
2998,99.933,0,1,1124,1070,3.98,13.352
2998,99.933,1,5,1030,472,3.699,1.492
2999,99.967,0,1,1115,1070,3.932,13.352
2999,99.967,1,5,1024,472,3.651,1.491
3000,100.0,0,1,1116,1070,3.937,13.352
3000,100.0,1,5,1018,486,3.596,1.907
3001,100.033,0,1,1104,1070,3.874,13.351
3001,100.033,1,5,1017,471,3.595,1.461
3002,100.067,0,1,1097,1068,3.838,13.325
3002,100.067,1,5,1014,475,3.57,1.581
3003,100.1,0,1,1095,1069,3.827,13.338
3003,100.1,1,5,1011,475,3.546,1.581
3004,100.133,0,1,1094,1038,3.835,12.925
3004,100.133,1,5,1017,471,3.595,1.461
3005,100.167,0,1,1089,1039,3.808,12.938
3005,100.167,1,5,1024,471,3.651,1.461
3006,100.2,0,1,1089,1039,3.808,12.938
3006,100.2,1,5,1024,471,3.651,1.461
3007,100.233,0,1,1086,1040,3.791,12.952
3007,100.233,1,5,1029,471,3.692,1.462
3008,100.267,0,1,1081,1040,3.764,12.951
3008,100.267,1,5,1035,471,3.74,1.462
3009,100.3,0,1,1076,1040,3.737,12.951
3009,100.3,1,5,1038,470,3.764,1.432
3010,100.333,0,1,1071,1040,3.711,12.951
3010,100.333,1,5,1040,470,3.78,1.432
3011,100.367,0,1,1071,1040,3.711,12.951
3011,100.367,1,5,1040,470,3.78,1.432
3012,100.4,0,1,1068,1038,3.695,12.924
3012,100.4,1,5,1046,469,3.829,1.402
3013,100.433,0,1,1071,1038,3.711,12.924
3013,100.433,1,5,1048,467,3.847,1.342
3014,100.467,0,1,1058,1028,3.645,12.787
3014,100.467,1,5,1051,469,3.869,1.402
3015,100.5,0,1,1055,1016,3.632,12.621
3015,100.5,1,5,1055,520,3.866,2.878
3016,100.533,0,1,1055,1016,3.632,12.621
3016,100.533,1,5,1055,520,3.866,2.878
3017,100.567,0,1,1050,1005,3.609,12.467
3017,100.567,1,5,1060,520,3.905,2.878
3018,100.6,0,1,1048,993,3.601,12.296
3018,100.6,1,5,1064,520,3.935,2.878
3019,100.633,0,1,1041,1005,3.559,12.467
3019,100.633,1,5,1076,519,4.029,2.851
3020,100.667,0,1,1038,1001,3.544,12.41
3020,100.667,1,5,1079,518,4.052,2.823
3021,100.7,0,1,1038,1004,3.543,12.452
3021,100.7,1,5,1079,518,4.052,2.823
3022,100.733,0,1,1033,1004,3.516,12.452
3022,100.733,1,5,1080,515,4.063,2.74
3023,100.767,0,1,1029,1004,3.494,12.452
3023,100.767,1,5,1085,513,4.103,2.684
3024,100.8,0,1,1026,999,3.478,12.381
3024,100.8,1,5,1093,512,4.166,2.656
3025,100.833,0,1,1022,991,3.458,12.267
3025,100.833,1,5,1093,508,4.17,2.543
3026,100.867,0,1,1022,991,3.458,12.267
